NUMERO,DT_EMISSAO,CODCLI,NOME,DESC_MARCA,DESC_LINHA,DESC_COLECAO,DESC_GRUPO,DESC_COORDENADO,PROD,DESC_PROD,COD_EST,NOME_CID,NOME_REP,QTDE,VALOR_LIQ,CUSTO_IND
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,KIKI,PRIMEIROS PASSOS,INVERNO 2021,CONJ. BLUSA/SHORTS INF. FEM.,,2500002,CONJ. BLUSA/SHORTS INF. FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,3,"219,555","29,3759"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,MENINA ANJO,TEEN,INVERNO 2021,CONJ. BLUSA CROPPED/CALCA     JOGGER FEM.,,4600002,CONJ. BLUSA CROPPED/CALCA     JOGGER FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,4,"308,04","34,2073"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,KIKI,PRIMEIROS PASSOS,INVERNO 2021,JAQUETA CORTA VENTO INF. FEM.,,2650016,JAQUETA CORTA VENTO INF. FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,4,"200,26","21,6329"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,KIKI,BEBE,INVERNO 2021,CONJ. BODY/CALCA CLOCHARD/    FAIXA DE CABELO INF. FEM.,,1600004,CONJ. BODY/CALCA CLOCHARD/    FAIXA DE CABELO INF. FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,3,"223,89","33,5495"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,KIKI,BEBE,INVERNO 2021,CONJ. BLUSA/CALCA INF. FEM.,,1600006,CONJ. BLUSA/CALCA INF. FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,3,"199,41","29,9643"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,KIKI,PRIMEIROS PASSOS,INVERNO 2021,JARDINEIRA/BLUSA INF. FEM.,,2250003,JARDINEIRA/BLUSA INF. FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,4,"400,86","45,0243"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,KIKI,INFANTIL,INVERNO 2021,CONJ. BLUSA/CALCA PANTACOURT  INF. FEM.,,3600034,CONJ. BLUSA/CALCA PANTACOURT  INF. FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,4,"360,06","41,7308"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,MENINA ANJO,TEEN,INVERNO 2021,CONJ. BLUSA CROPPED/CALCA     LEGGING FEM.,,4600005,CONJ. BLUSA CROPPED/CALCA     LEGGING FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,8,"505,24","25,7642"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,KIKI,PRIMEIROS PASSOS,INVERNO 2021,CONJ. BLUSA/SHORTS SAIA/      COLETE INF. FEM.,,2450000,CONJ. BLUSA/SHORTS SAIA/      COLETE INF. FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,4,"364,82","41,1276"
30550,01/12/2020,03302,LOJA GERBER LTDA - ME,KIKI,PRIMEIROS PASSOS,INVERNO 2021,JARDINEIRA/BLUSA INF. FEM.,,2250001,JARDINEIRA/BLUSA INF. FEM.,SC,TAIO,RPN REPRESENTAÇÕES LTDA - ME,4,"315,86","34,1666"
