NUMERO,DT_EMISSAO,CODCLI,NOME,DESC_MARCA,DESC_LINHA,DESC_COLECAO,DESC_GRUPO,DESC_COORDENADO,PROD,DESC_PROD,COD_EST,NOME_CID,NOME_REP,QTDE,VALOR_LIQ,CUSTO_IND
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. BLUSA/SAIA INF. FEM.,,3772,CONJ. BLUSA/SAIA INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"429,24","23,8023"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. BLUSA/SHORTS INF. FEM.,,3773,CONJ. BLUSA/SHORTS INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"429,24","23,825"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,BEBE,*VERÃO 2021,SALOPETE/BODY INF. FEM.,,1660,SALOPETE/BODY INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,6,"319,302","26,6129"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,BEBE,*VERÃO 2021,CONJ. BLUSA/SHORTS INF. FEM.,,1666,CONJ. BLUSA/SHORTS INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,6,"253,164","19,9512"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. BLUSA/SHORTS INF. FEM.,,3762,CONJ. BLUSA/SHORTS INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"364,416","20,3955"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. BLUSA/SAIA INF. FEM.,,3764,CONJ. BLUSA/SAIA INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"320,616","18,1459"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. COLETE/BLUSA/SAIA INF.    FEM.,,3781,CONJ. COLETE/BLUSA/SAIA INF.    FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,4,"291,416","36,2872"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,VESTIDO INF. FEM.,,3731,VESTIDO INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"299,592","16,5629"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,BEBE,*VERÃO 2021,VESTIDO INF. FEM.,,1647,VESTIDO INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,5,"207,685","19,7331"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,MACAQUINHO INF. FEM.,,3828,MACAQUINHO INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,3,"135,999","20,1302"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. BLUSA/SHORTS INF. FEM.,,3849,CONJ. BLUSA/SHORTS INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"436,248","24,3716"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,MACACAO INF. FEM.,,3829,MACACAO INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"407,048","25,4194"
28303,04/08/2020,05053,MARIA SANDRA LEMOS DE LIMA - EPP,KIKI,BEBE,*VERÃO 2021,CONJ. BLUSA/CALCINHA INF. FEM.,,1670,CONJ. BLUSA/CALCINHA INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,7,"234,038","15,9394"
28304,04/08/2020,09933,JL MODA BEBE EIRELI,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. COLETE/BLUSA/SAIA INF.    FEM.,,3781,CONJ. COLETE/BLUSA/SAIA INF.    FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"582,832","36,2872"
28304,04/08/2020,09933,JL MODA BEBE EIRELI,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. BLUSA/SHORTS INF. FEM.,,3776,CONJ. BLUSA/SHORTS INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"443,256","27,4699"
28304,04/08/2020,09933,JL MODA BEBE EIRELI,KIKI,INFANTIL,*VERÃO 2021,MACAQUINHO INF. FEM.,,5933,MACAQUINHO INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"428,656","26,3463"
28304,04/08/2020,09933,JL MODA BEBE EIRELI,KIKI,BEBE,*VERÃO 2021,SALOPETE/BODY INF. FEM.,,1645,SALOPETE/BODY INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,6,"266,742","20,5137"
28304,04/08/2020,09933,JL MODA BEBE EIRELI,KIKI,INFANTIL,*VERÃO 2021,MACAQUINHO INF. FEM.,,5931,MACAQUINHO INF. FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"384,856","21,2109"
28304,04/08/2020,09933,JL MODA BEBE EIRELI,KIKI,INFANTIL,*VERÃO 2021,CONJ. BLUSA/SHORTS SAIA INF.     FEM.,,5957,CONJ. BLUSA/SHORTS SAIA INF.     FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"436,832","24,2975"
28304,04/08/2020,09933,JL MODA BEBE EIRELI,KIKI,PRIMEIROS PASSOS,*VERÃO 2021,CONJ. BLUSA/PANTACOURT INF.    FEM.,,3782,CONJ. BLUSA/PANTACOURT INF.    FEM.,SP,SAO PAULO,FAFABELLA CONFECCOES LTDA - ME,8,"422,232","23,4798"
